Series,Cluster
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020732905,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001491381526,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000575009071,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001146007982,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737056,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021412011,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737100,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573291480,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377352764,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376509612,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185563736,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920006,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151934073,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021387324,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021389249,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000693922407,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021464555,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494930927,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377352765,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376288406,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573342606,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284209,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733595,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022620984,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062157275,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020732703,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021141112,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573553799,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736948,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377412697,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000048988643,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021810522,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021214389,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000026190928,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151934084,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000252939048,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939040528,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737081,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001146293980,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145788568,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000327923954,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020748053,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001146283403,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737048,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737862,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151923670,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000027031792,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284374,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737074,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378098704,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296943,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021243998,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938957905,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021218149,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494930931,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185191581,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736956,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574432123,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021214368,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737064,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151919861,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736995,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377019906,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375477847,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738038,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938957904,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920005,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736949,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020741519,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128837990,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736961,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001146037470,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023023332,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940077796,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000035521752,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022620985,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130910955,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578048820,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574996032,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128732343,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151848238,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001463417290,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375616179,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578634959,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185553548,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151919860,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000034985996,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376504122,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021408533,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738145,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151857495,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021389240,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023036349,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021378237,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376335591,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375616125,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494924845,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940008687,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736916,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151927871,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020987887,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375592479,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284875,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736902,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001422604173,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736731,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375388646,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021365713,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021178088,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021375647,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151923544,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744602,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151864973,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920044,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736893,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376344085,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421076,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375590905,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020967740,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130931107,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574468727,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399568,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151931034,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151864009,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021297601,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021242378,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377220963,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001131183175,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021305999,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736664,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377126413,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377220964,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021297606,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021239050,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375389357,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736843,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021532188,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021365710,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021250965,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022353490,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021841727,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744381,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572899437,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375593567,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023367150,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001574304477,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738258,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062155414,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572808449,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571714863,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573887327,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737161,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736922,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736936,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151932050,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377128635,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574216485,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938980358,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573989906,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021389239,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022509937,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021532186,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128625127,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421071,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736937,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000025955858,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377596912,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736923,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736844,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022805992,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020747658,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375623571,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151830445,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738259,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736645,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377264861,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421080,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021129751,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022996256,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574711269,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574411197,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023374299,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151919974,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000521017497,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021880033,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001575244814,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021214325,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151931025,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736678,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939107577,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151919971,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151931028,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151952596,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001575077488,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128113765,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021532185,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377129933,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736714,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001144531543,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000035171247,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421072,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284871,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021375644,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022502450,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001131204324,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736927,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022321211,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021247439,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021305995,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187328751,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130924863,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939000756,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129949252,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020973863,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001461489474,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021382995,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939045173,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940164758,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377642916,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021799165,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022767099,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129221339,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375475632,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938986136,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736649,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001574303265,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021579225,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375388647,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736648,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736730,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021392414,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736915,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021205161,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377888802,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738311,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021382998,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737025,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284325,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000100522040,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578567731,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020968055,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021205166,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375590904,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284289,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021375451,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372305,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296097,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372302,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573733495,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737162,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377848358,Cluster 0
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001420432997,Cluster 0
